latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
22.79038,77.38048,303.96,0.51,0.49,2023-04-10,2102,N,VIIRS,n,2,289.58,0.76,N,0
30.85464,75.09409,333.93,0.71,0.75,2023-05-21,907,N,VIIRS,l,2,304.87,5.99,D,0
17.95796,80.8018,311.88,0.39,0.36,2023-01-01,2018,N,VIIRS,n,2,295.62,1.26,N,2
19.50592,75.4058,338.75,0.37,0.58,2023-12-21,849,N,VIIRS,n,2,300.43,4.29,D,0
21.58618,83.26875,336.04,0.39,0.36,2023-12-14,741,N,VIIRS,n,2,298.27,3.39,D,0
23.36393,79.80009,336.1,0.5,0.66,2023-11-25,838,N,VIIRS,n,2,299.84,4.16,D,0
16.06267,78.09783,331.51,0.43,0.46,2023-06-05,741,N,VIIRS,l,2,302.9,0.74,D,0
18.09142,73.75336,343.99,0.41,0.37,2023-04-11,813,N,VIIRS,l,2,318.27,13.41,D,0
20.28037,78.17773,309.06,0.42,0.38,2023-02-18,2018,N,VIIRS,n,2,291.76,1.61,N,0
25.32877,92.80096,338.67,0.38,0.36,2023-03-30,659,N,VIIRS,n,2,301.37,10.76,D,0
18.81792,80.1328,334.28,0.57,0.52,2023-04-19,723,N,VIIRS,l,2,307.03,3.47,D,0
21.62894,83.27752,328.4,0.4,0.6,2023-12-27,657,N,VIIRS,n,2,297.45,5.39,D,0
22.82365,76.78304,336.39,0.5,0.49,2023-03-25,833,N,VIIRS,l,2,309.51,3.84,D,0
20.98096,84.68936,337.12,0.52,0.42,2023-03-13,717,N,VIIRS,n,2,304.75,4.91,D,0
31.02981,77.44373,332.78,0.39,0.36,2023-12-03,750,N,VIIRS,n,2,295.74,9.97,D,0
32.00248,75.03452,343.02,0.47,0.64,2023-05-11,714,N,VIIRS,n,2,299.67,4.65,D,0
22.31978,87.07175,333.85,0.45,0.39,2023-03-12,736,N,VIIRS,l,2,306.4,2.67,D,0
23.70562,82.64952,331.08,0.41,0.45,2023-04-14,718,N,VIIRS,l,2,303.12,3.58,D,0
19.98933,73.33956,337.78,0.4,0.37,2023-04-05,826,N,VIIRS,l,2,312.63,2.99,D,0
15.57733,78.85053,333.84,0.55,0.51,2023-04-10,831,N,VIIRS,l,2,306.83,4.4,D,0
23.97721,93.83083,337.35,0.39,0.59,2023-02-23,614,N,VIIRS,n,2,294.27,4.53,D,0
9.52997,78.06099,367.0,0.32,0.55,2023-03-19,842,N,VIIRS,h,2,296.18,4.33,D,0
15.61523,78.92947,367.0,0.35,0.57,2023-02-26,837,N,VIIRS,h,2,309.0,6.65,D,0
21.36976,80.65122,312.78,0.45,0.39,2023-04-17,2030,N,VIIRS,n,2,297.54,2.1,N,0
25.72588,88.21545,344.24,0.56,0.51,2023-05-09,749,N,VIIRS,n,2,301.9,6.19,D,0
26.36094,93.31432,333.34,0.39,0.36,2023-04-10,653,N,VIIRS,l,2,303.97,3.43,D,0
17.87037,73.6078,330.97,0.48,0.4,2023-05-24,807,N,VIIRS,l,2,303.41,3.71,D,0
18.88223,80.0725,339.0,0.54,0.42,2023-04-11,813,N,VIIRS,n,2,308.85,2.93,D,0
23.95055,86.09979,304.33,0.53,0.42,2023-03-06,2016,N,VIIRS,n,2,293.67,1.63,N,0
17.11898,73.97189,310.28,0.39,0.36,2023-02-17,2037,N,VIIRS,n,2,292.22,3.3,N,0
31.72477,77.23744,301.21,0.38,0.59,2023-12-20,1954,N,VIIRS,n,2,279.08,1.13,N,0
25.79576,76.55151,338.97,0.44,0.38,2023-10-20,814,N,VIIRS,n,2,305.11,3.14,D,0
30.71527,75.39823,347.0,0.38,0.36,2023-05-19,804,N,VIIRS,n,2,309.03,7.75,D,0
31.61793,75.59908,345.65,0.43,0.46,2023-05-07,829,N,VIIRS,n,2,308.48,6.05,D,0
24.81987,73.09372,305.45,0.39,0.36,2023-12-28,2047,N,VIIRS,n,2,288.93,1.09,N,2
17.02486,75.82653,341.22,0.4,0.37,2023-02-01,806,N,VIIRS,n,2,302.42,3.82,D,0
20.9675,85.16999,304.82,0.74,0.76,2023-10-20,1901,N,VIIRS,n,2,288.83,4.31,N,2
14.81647,76.79668,343.27,0.54,0.51,2023-01-28,740,N,VIIRS,n,2,305.71,6.14,D,0
19.80079,78.86613,305.05,0.46,0.47,2023-03-31,2050,N,VIIRS,n,2,290.36,1.87,N,0
21.10299,72.63647,335.87,0.4,0.37,2023-06-08,2055,N,VIIRS,n,2,299.48,8.31,N,0
29.62343,78.72752,334.11,0.33,0.55,2023-04-25,714,N,VIIRS,n,2,296.16,4.12,D,0
23.5211,79.79048,355.74,0.39,0.36,2023-04-12,756,N,VIIRS,n,2,317.46,25.17,D,0
21.67622,87.69215,326.97,0.41,0.37,2023-12-20,728,N,VIIRS,n,2,299.98,1.94,D,0
14.65044,77.8873,341.83,0.45,0.39,2023-02-27,818,N,VIIRS,l,2,315.44,7.53,D,0
26.79224,78.44323,338.3,0.41,0.37,2023-12-29,801,N,VIIRS,n,2,289.75,4.23,D,0
12.81175,75.72036,367.0,0.39,0.36,2023-04-16,818,N,VIIRS,h,2,315.06,13.13,D,0
20.32327,83.58171,312.0,0.4,0.37,2023-04-18,2012,N,VIIRS,n,2,294.79,3.63,N,0
25.30741,94.22231,349.61,0.38,0.36,2023-01-20,652,N,VIIRS,n,2,297.04,15.82,D,0
23.73531,85.01226,300.34,0.4,0.6,2023-01-20,1920,N,VIIRS,n,2,288.29,2.31,N,2
19.77529,81.69362,338.21,0.35,0.57,2023-05-27,710,N,VIIRS,n,2,302.93,3.77,D,0
27.33065,83.99109,331.43,0.51,0.49,2023-02-12,802,N,VIIRS,n,2,298.23,3.54,D,0
21.37505,74.0141,306.8,0.57,0.43,2023-02-23,2024,N,VIIRS,n,2,290.56,1.2,N,0
20.04491,83.53658,343.49,0.39,0.44,2023-04-17,801,N,VIIRS,n,2,306.31,10.17,D,0
23.2713,77.58472,367.0,0.53,0.67,2023-04-25,712,N,VIIRS,h,2,310.58,20.24,D,0
23.68861,86.38602,300.17,0.47,0.4,2023-11-28,2009,N,VIIRS,n,2,289.52,1.22,N,2
20.54555,84.4902,312.98,0.42,0.38,2023-04-18,2012,N,VIIRS,n,2,299.83,3.09,N,0
21.89424,82.64626,332.94,0.54,0.42,2023-06-06,723,N,VIIRS,l,2,303.58,7.14,D,0
24.46416,93.99667,351.09,0.37,0.58,2023-03-11,615,N,VIIRS,n,2,296.68,16.52,D,0
21.68201,84.04237,309.49,0.46,0.39,2023-04-07,2018,N,VIIRS,n,2,295.17,1.92,N,2
23.89049,92.26514,356.14,0.42,0.38,2023-04-09,711,N,VIIRS,n,2,311.64,9.92,D,0
29.69164,80.13192,298.3,0.46,0.39,2023-04-11,2041,N,VIIRS,n,2,287.13,0.37,N,0
21.0181,81.58901,343.29,0.44,0.38,2023-05-31,736,N,VIIRS,l,2,310.17,5.37,D,0
14.45687,78.03268,305.91,0.54,0.51,2023-02-14,1954,N,VIIRS,n,2,294.23,2.49,N,0
22.06291,83.38452,331.76,0.42,0.38,2023-03-07,730,N,VIIRS,n,2,306.0,1.41,D,0
15.51827,78.74198,351.61,0.7,0.75,2023-02-25,856,N,VIIRS,n,2,303.51,10.18,D,0
29.86887,75.58255,344.9,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,301.3,4.86,D,0
23.30551,85.66716,344.4,0.46,0.63,2023-02-22,814,N,VIIRS,n,2,309.82,4.7,D,0
24.15319,80.18633,331.59,0.55,0.68,2023-02-10,659,N,VIIRS,l,2,303.45,4.49,D,0
29.20997,77.53664,335.66,0.4,0.37,2023-12-13,802,N,VIIRS,n,2,296.07,4.12,D,0
11.83749,75.94415,332.35,0.49,0.4,2023-03-09,830,N,VIIRS,n,2,300.53,2.5,D,0
20.36794,80.41772,343.15,0.4,0.44,2023-04-11,814,N,VIIRS,n,2,306.77,6.9,D,0
23.31574,70.4884,307.18,0.41,0.37,2023-03-30,2108,N,VIIRS,n,2,292.77,0.88,N,2
18.62777,78.07605,345.09,0.54,0.51,2023-11-20,831,N,VIIRS,n,2,305.24,6.5,D,0
24.74604,86.86847,344.2,0.52,0.5,2023-04-10,653,N,VIIRS,n,2,311.52,3.5,D,0
15.39825,78.6981,338.12,0.43,0.38,2023-02-22,812,N,VIIRS,l,2,311.9,4.55,D,0
21.44118,84.85274,330.88,0.51,0.41,2023-02-25,717,N,VIIRS,l,2,305.48,2.8,D,0
24.86571,75.16142,339.02,0.42,0.45,2023-12-22,832,N,VIIRS,n,2,284.55,3.55,D,0
17.54976,82.13618,302.47,0.39,0.36,2023-03-01,2012,N,VIIRS,n,2,292.39,0.77,N,0
21.90265,82.93116,337.9,0.52,0.42,2023-05-21,723,N,VIIRS,l,2,311.06,2.11,D,0
14.72763,75.4511,335.59,0.39,0.36,2023-01-10,818,N,VIIRS,n,2,310.06,3.05,D,0
25.41599,84.15991,332.04,0.37,0.58,2023-04-26,653,N,VIIRS,l,2,305.73,5.91,D,0
19.73033,83.00275,312.72,0.39,0.44,2023-04-14,1947,N,VIIRS,n,2,296.84,3.21,N,0
18.44539,80.00424,344.08,0.44,0.39,2023-06-09,806,N,VIIRS,n,2,312.07,6.86,D,0
15.89945,74.39553,338.04,0.45,0.39,2023-02-05,831,N,VIIRS,l,2,310.38,4.34,D,0
20.50048,84.50152,304.23,0.49,0.41,2023-03-13,1946,N,VIIRS,n,2,289.16,0.93,N,0
31.88984,75.2501,347.85,0.41,0.45,2023-05-15,739,N,VIIRS,n,2,316.41,6.75,D,0
22.9217,70.10825,334.2,0.48,0.48,2023-01-24,858,N,VIIRS,n,2,298.42,5.97,D,0
22.79062,86.19997,311.25,0.47,0.4,2023-07-23,2010,N,VIIRS,n,2,292.22,1.61,N,2
15.17694,76.65393,317.36,0.49,0.4,2023-12-23,2043,N,VIIRS,n,2,294.96,2.64,N,2
22.36419,79.86859,346.14,0.49,0.48,2023-11-10,819,N,VIIRS,n,2,303.73,6.8,D,0
21.10742,72.63634,305.53,0.35,0.56,2023-02-09,2127,N,VIIRS,n,2,295.42,1.11,N,2
23.76075,86.41586,302.11,0.42,0.45,2023-12-16,1931,N,VIIRS,n,2,287.01,1.09,N,2
17.46338,80.65522,308.2,0.49,0.4,2023-08-14,1959,N,VIIRS,n,2,286.49,0.98,N,0
21.3114,83.19437,330.02,0.39,0.36,2023-01-12,742,N,VIIRS,l,2,304.5,1.95,D,0
23.77927,86.20522,317.94,0.4,0.37,2023-12-15,1950,N,VIIRS,n,2,292.71,2.28,N,2
24.5955,80.86231,308.54,0.39,0.36,2023-10-05,2022,N,VIIRS,n,2,297.22,0.66,N,2
25.42458,93.18569,345.02,0.47,0.4,2023-04-09,712,N,VIIRS,n,2,306.84,18.05,D,0
30.63548,76.52717,332.67,0.39,0.36,2023-10-26,802,N,VIIRS,n,2,302.45,1.31,D,0
25.60312,76.7105,347.72,0.42,0.61,2023-10-23,717,N,VIIRS,n,2,296.55,4.65,D,0
25.48755,90.93971,340.39,0.46,0.39,2023-03-09,653,N,VIIRS,n,2,303.12,4.55,D,0
25.51286,94.65559,309.45,0.4,0.37,2023-04-10,1920,N,VIIRS,n,2,283.72,1.47,N,0
21.18915,81.19764,300.15,0.39,0.36,2023-12-14,2010,N,VIIRS,n,2,288.12,0.38,N,2
22.21031,77.43004,339.59,0.46,0.47,2023-02-24,736,N,VIIRS,n,2,312.14,2.58,D,0
20.81445,80.78242,327.21,0.38,0.59,2023-12-21,709,N,VIIRS,n,2,295.13,1.84,D,0
25.02837,94.51324,348.58,0.53,0.42,2023-04-11,634,N,VIIRS,n,2,309.46,23.27,D,0
17.99355,73.49633,318.44,0.56,0.52,2023-03-03,2115,N,VIIRS,n,2,288.55,1.53,N,0
26.09588,93.62151,307.93,0.56,0.69,2023-04-12,2022,N,VIIRS,n,2,288.75,2.68,N,0
24.16814,83.83178,353.19,0.52,0.42,2023-05-16,718,N,VIIRS,n,2,318.5,18.61,D,0
23.01092,76.3657,367.0,0.47,0.64,2023-05-11,852,N,VIIRS,h,2,318.64,8.38,D,0
24.64219,78.836,303.77,0.51,0.5,2023-05-26,1958,N,VIIRS,n,2,292.99,1.19,N,0
30.64485,75.68739,353.24,0.41,0.61,2023-11-14,847,N,VIIRS,n,2,301.22,17.13,D,0
22.50961,86.32629,331.54,0.49,0.65,2023-02-27,639,N,VIIRS,n,2,299.32,3.27,D,0
25.95357,82.29266,351.61,0.42,0.38,2023-04-23,750,N,VIIRS,n,2,319.07,10.54,D,0
30.1201,74.40748,336.73,0.37,0.58,2023-05-05,726,N,VIIRS,n,2,301.19,3.41,D,0
20.66359,85.37265,352.27,0.49,0.49,2023-04-20,705,N,VIIRS,n,2,309.28,23.69,D,0
15.83297,75.57898,309.65,0.53,0.5,2023-01-20,2103,N,VIIRS,n,2,286.03,1.16,N,0
18.39367,79.98618,336.22,0.6,0.71,2023-03-03,704,N,VIIRS,n,2,297.6,4.34,D,0
22.41204,80.82116,330.14,0.45,0.39,2023-01-11,801,N,VIIRS,n,2,305.09,2.27,D,0
18.94489,73.37487,303.74,0.79,0.78,2023-06-01,1947,N,VIIRS,n,2,291.0,1.84,N,0
21.29245,75.49532,304.57,0.38,0.59,2023-02-19,1958,N,VIIRS,n,2,294.33,1.3,N,0
23.46598,84.60999,332.96,0.41,0.37,2023-04-18,2011,N,VIIRS,n,2,299.81,6.25,N,0
30.0951,78.07454,333.46,0.57,0.43,2023-05-13,816,N,VIIRS,l,2,304.11,3.65,D,0
26.3023,78.17211,352.25,0.33,0.55,2023-11-08,717,N,VIIRS,n,2,297.87,6.01,D,0
22.72483,76.68851,336.13,0.49,0.4,2023-02-11,820,N,VIIRS,l,2,309.04,8.7,D,0
25.20581,85.18727,335.14,0.41,0.37,2023-05-15,737,N,VIIRS,l,2,306.93,3.96,D,0
29.70028,75.22499,335.23,0.34,0.56,2023-05-05,726,N,VIIRS,n,2,303.63,0.83,D,0
23.77594,93.3632,356.36,0.55,0.43,2023-03-13,717,N,VIIRS,n,2,319.2,20.98,D,0
21.80226,82.02027,330.15,0.39,0.36,2023-12-19,747,N,VIIRS,n,2,295.82,2.3,D,0
30.72077,75.28086,333.3,0.44,0.38,2023-11-21,815,N,VIIRS,n,2,299.28,1.64,D,0
23.76526,86.3968,308.74,0.39,0.36,2023-11-13,1950,N,VIIRS,n,2,297.89,1.32,N,2
22.53123,85.3923,310.99,0.33,0.55,2023-03-05,2035,N,VIIRS,n,2,290.01,0.88,N,0
30.71546,75.43916,342.99,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,302.27,8.05,D,0
30.17267,74.64786,349.72,0.68,0.74,2023-11-13,905,N,VIIRS,n,2,297.47,12.95,D,0
31.06033,74.86264,333.94,0.41,0.37,2023-11-22,756,N,VIIRS,n,2,299.77,4.12,D,0
30.72163,75.70775,339.06,0.43,0.46,2023-05-07,829,N,VIIRS,l,2,310.88,3.21,D,0
26.15549,94.65971,325.01,0.57,0.43,2023-01-19,711,N,VIIRS,n,2,298.48,4.03,D,0
18.45864,79.94946,348.96,0.38,0.36,2023-04-12,754,N,VIIRS,n,2,311.09,6.95,D,0
31.42365,77.63721,340.53,0.54,0.68,2023-12-16,846,N,VIIRS,n,2,293.79,8.53,D,0
25.84879,78.16685,347.02,0.4,0.37,2023-11-11,801,N,VIIRS,n,2,302.23,7.32,D,0
25.77384,80.83219,333.98,0.39,0.44,2023-12-18,807,N,VIIRS,n,2,298.41,5.68,D,0
21.18568,81.38793,313.55,0.5,0.41,2023-06-11,1958,N,VIIRS,n,2,298.26,3.86,N,3
21.05578,83.96155,341.77,0.39,0.36,2023-03-12,736,N,VIIRS,n,2,306.96,2.8,D,0
29.8394,78.83654,308.33,0.41,0.37,2023-06-14,2040,N,VIIRS,n,2,290.03,0.52,N,0
26.99191,84.1948,331.51,0.38,0.36,2023-02-19,731,N,VIIRS,n,2,301.82,1.99,D,0
10.53929,76.42218,347.9,0.33,0.55,2023-03-08,848,N,VIIRS,n,2,302.21,6.37,D,0
15.56225,78.97156,307.95,0.41,0.37,2023-02-13,2013,N,VIIRS,n,2,294.03,1.54,N,0
21.19187,84.58798,302.65,0.39,0.36,2023-03-07,1958,N,VIIRS,n,2,287.69,0.53,N,0
23.90191,84.49584,349.86,0.42,0.38,2023-05-21,724,N,VIIRS,n,2,321.53,8.1,D,0
31.67563,75.58058,349.28,0.45,0.39,2023-05-13,817,N,VIIRS,n,2,319.0,14.69,D,0
24.33322,92.6134,345.02,0.32,0.55,2023-03-28,737,N,VIIRS,n,2,289.15,4.63,D,0
29.99006,79.3898,335.5,0.42,0.38,2023-01-07,738,N,VIIRS,n,2,291.47,4.72,D,0
24.49368,87.48434,300.01,0.43,0.38,2023-02-24,2003,N,VIIRS,n,2,277.81,0.83,N,0
9.47219,76.92048,308.38,0.52,0.42,2023-02-24,2008,N,VIIRS,n,2,293.34,1.45,N,0
29.9965,75.0475,336.0,0.55,0.43,2023-11-12,744,N,VIIRS,n,2,302.22,9.58,D,0
13.11392,75.24011,333.91,0.46,0.39,2023-02-21,830,N,VIIRS,n,2,298.61,3.87,D,0
14.2215,77.62106,349.9,0.42,0.37,2023-02-28,759,N,VIIRS,n,2,317.5,5.99,D,0
23.72576,86.43974,305.94,0.33,0.55,2023-01-20,1920,N,VIIRS,n,2,289.26,0.98,N,2
22.08418,84.80141,341.45,0.5,0.41,2023-04-14,718,N,VIIRS,n,2,311.29,3.31,D,0
21.12684,86.44134,334.03,0.42,0.37,2023-01-07,735,N,VIIRS,n,2,306.13,5.85,D,0
26.15792,87.84219,333.47,0.53,0.42,2023-06-02,659,N,VIIRS,l,2,308.4,4.11,D,0
22.53926,77.53018,336.23,0.44,0.46,2023-10-30,825,N,VIIRS,l,2,306.86,1.73,D,0
21.85855,83.9678,310.95,0.4,0.37,2023-10-11,2009,N,VIIRS,n,2,296.7,1.02,N,0
23.26254,87.25321,333.56,0.38,0.36,2023-02-14,723,N,VIIRS,n,2,302.71,2.98,D,0
29.90663,74.95184,314.8,0.39,0.6,2023-08-25,2130,N,VIIRS,n,2,291.09,1.43,N,2
26.42656,77.79179,346.74,0.57,0.52,2023-05-21,725,N,VIIRS,n,2,313.22,5.43,D,0
19.45823,83.23338,341.81,0.46,0.47,2023-04-22,807,N,VIIRS,n,2,301.56,7.31,D,0
22.05317,88.12773,337.64,0.39,0.36,2023-01-24,717,N,VIIRS,n,2,305.46,3.1,D,2
21.65296,85.66111,345.21,0.35,0.57,2023-02-01,807,N,VIIRS,n,2,302.08,5.1,D,0
18.13441,80.82362,351.37,0.5,0.66,2023-03-14,838,N,VIIRS,n,2,304.85,4.84,D,0
23.50514,75.97959,303.87,0.41,0.45,2023-04-10,2101,N,VIIRS,n,2,287.83,0.78,N,0
27.55653,96.0395,298.67,0.39,0.36,2023-12-22,1917,N,VIIRS,n,2,283.78,0.33,N,2
19.98798,84.09428,303.8,0.43,0.38,2023-04-19,1953,N,VIIRS,n,2,293.0,0.64,N,0
20.50856,81.47096,334.99,0.46,0.47,2023-02-22,813,N,VIIRS,l,2,309.42,3.18,D,0
21.10397,72.6434,322.64,0.57,0.69,2023-11-18,1958,N,VIIRS,n,2,293.99,5.27,N,2
15.96382,79.04955,330.75,0.74,0.76,2023-10-23,855,N,VIIRS,n,2,301.39,5.46,D,0
25.09238,93.95665,339.83,0.58,0.52,2023-03-16,621,N,VIIRS,n,2,298.67,7.54,D,0
28.3257,77.67133,331.36,0.41,0.6,2023-04-25,713,N,VIIRS,l,2,304.04,2.08,D,0
14.08886,77.08636,347.65,0.39,0.36,2023-02-17,805,N,VIIRS,l,2,317.65,7.72,D,0
28.95997,76.32575,330.56,0.49,0.49,2023-12-20,730,N,VIIRS,n,2,294.49,2.73,D,0
31.53174,75.13103,345.36,0.51,0.49,2023-10-01,732,N,VIIRS,n,2,303.24,6.85,D,0
25.81705,91.83146,326.57,0.47,0.64,2023-03-27,615,N,VIIRS,n,2,294.52,2.02,D,0
21.63643,82.49976,337.38,0.55,0.43,2023-12-15,722,N,VIIRS,n,2,301.76,5.09,D,0
22.81417,87.45001,340.85,0.59,0.53,2023-02-07,755,N,VIIRS,n,2,304.81,4.08,D,0
23.30794,79.94958,337.78,0.39,0.36,2023-11-22,754,N,VIIRS,n,2,300.42,2.24,D,0
15.21167,78.74643,333.72,0.39,0.36,2023-03-21,806,N,VIIRS,l,2,307.16,2.75,D,0
24.20576,82.71076,335.73,0.46,0.39,2023-11-02,1957,N,VIIRS,n,2,293.42,5.13,N,2
16.8522,80.96896,339.92,0.41,0.37,2023-06-04,759,N,VIIRS,n,2,307.78,4.69,D,0
20.97063,85.13136,304.09,0.66,0.73,2023-03-04,2055,N,VIIRS,n,2,291.11,2.72,N,0
20.86844,84.07374,343.6,0.38,0.36,2023-01-23,735,N,VIIRS,n,2,309.68,3.55,D,0
21.04919,79.33431,333.01,0.38,0.36,2023-11-22,753,N,VIIRS,n,2,301.99,1.16,D,0
23.2724,79.74358,347.72,0.4,0.44,2023-11-21,813,N,VIIRS,n,2,302.16,8.35,D,0
25.38438,87.58912,340.91,0.79,0.78,2023-06-03,821,N,VIIRS,n,2,300.93,7.98,D,0
18.68262,73.03411,306.92,0.42,0.38,2023-10-15,2036,N,VIIRS,n,2,294.55,1.85,N,2
30.63769,74.43377,346.17,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,302.45,7.97,D,0
19.8858,84.03513,331.44,0.43,0.38,2023-05-09,748,N,VIIRS,n,2,299.17,3.64,D,0
22.24724,79.59939,305.18,0.41,0.37,2023-04-17,2030,N,VIIRS,n,2,292.11,0.96,N,0
30.43579,75.65061,350.74,0.44,0.38,2023-11-17,750,N,VIIRS,n,2,311.0,19.04,D,0
21.0884,83.59368,336.38,0.4,0.44,2023-06-01,717,N,VIIRS,n,2,305.65,2.39,D,0
30.25189,74.29447,332.46,0.5,0.41,2023-11-01,750,N,VIIRS,n,2,299.9,2.39,D,0
26.99679,79.18924,333.35,0.47,0.4,2023-10-22,736,N,VIIRS,n,2,300.77,2.59,D,0
20.76631,77.09126,346.36,0.41,0.45,2023-04-02,743,N,VIIRS,l,2,319.99,9.36,D,0
23.74082,85.00856,296.69,0.41,0.37,2023-12-14,2009,N,VIIRS,n,2,285.97,1.13,N,2
22.30217,84.00065,344.2,0.45,0.47,2023-03-24,711,N,VIIRS,n,2,301.37,7.68,D,0
23.11415,70.08589,300.82,0.38,0.36,2023-02-21,2101,N,VIIRS,n,2,290.79,0.56,N,2
30.46325,75.83832,334.73,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,295.23,3.5,D,0
20.76209,85.29208,307.93,0.4,0.37,2023-03-02,1952,N,VIIRS,n,2,295.0,1.14,N,0
25.72739,90.84444,341.2,0.42,0.45,2023-03-07,730,N,VIIRS,n,2,303.64,6.47,D,0
23.98218,75.50305,340.25,0.44,0.62,2023-05-05,725,N,VIIRS,n,2,305.87,19.92,D,0
31.00743,75.36996,332.1,0.63,0.54,2023-05-05,726,N,VIIRS,l,2,303.27,4.25,D,0
18.4124,81.71204,340.34,0.4,0.37,2023-03-11,754,N,VIIRS,l,2,312.22,3.3,D,0
22.96561,75.58171,355.18,0.41,0.37,2023-04-17,802,N,VIIRS,n,2,319.52,8.6,D,0
24.5067,94.12301,367.0,0.46,0.63,2023-03-06,608,N,VIIRS,h,2,304.56,12.78,D,0
25.30566,92.99368,332.78,0.33,0.55,2023-04-17,622,N,VIIRS,n,2,300.86,1.86,D,0
23.83968,82.89721,333.09,0.74,0.76,2023-06-03,640,N,VIIRS,n,2,301.52,3.5,D,0
14.05179,79.00326,334.02,0.42,0.38,2023-07-17,752,N,VIIRS,l,2,289.54,4.3,D,0
11.48585,76.89728,345.32,0.57,0.52,2023-03-03,842,N,VIIRS,n,2,301.92,6.51,D,0
16.26704,77.78027,345.01,0.46,0.39,2023-05-18,819,N,VIIRS,n,2,311.45,8.87,D,0
22.39158,79.6852,341.31,0.48,0.48,2023-11-10,819,N,VIIRS,n,2,301.48,6.44,D,0
14.96627,79.14762,367.0,0.38,0.36,2023-04-17,800,N,VIIRS,h,2,324.4,17.73,D,0
13.41279,75.08492,332.82,0.38,0.36,2023-04-16,818,N,VIIRS,n,2,300.16,5.46,D,0
14.08743,78.89345,367.0,0.33,0.55,2023-02-26,836,N,VIIRS,h,2,311.36,6.28,D,0
21.87858,83.55477,308.02,0.47,0.4,2023-01-13,1952,N,VIIRS,n,2,289.16,1.43,N,2
31.98414,74.9751,337.52,0.41,0.45,2023-10-30,828,N,VIIRS,n,2,298.91,2.86,D,0
19.65523,83.81561,305.09,0.38,0.36,2023-03-12,2005,N,VIIRS,n,2,292.89,0.79,N,0
21.81798,83.99394,304.13,0.38,0.36,2023-02-24,2004,N,VIIRS,n,2,292.18,1.51,N,0
22.32588,85.43008,341.71,0.44,0.39,2023-04-18,743,N,VIIRS,l,2,313.76,3.32,D,0
19.90692,83.51382,334.96,0.52,0.41,2023-04-19,723,N,VIIRS,l,2,307.12,2.89,D,0
31.46859,75.524,338.93,0.37,0.58,2023-10-23,719,N,VIIRS,n,2,297.9,2.35,D,0
25.19776,92.25386,348.45,0.39,0.36,2023-03-14,659,N,VIIRS,n,2,298.51,12.83,D,0
18.68511,73.03265,305.69,0.43,0.38,2023-07-10,2056,N,VIIRS,n,2,289.8,2.36,N,2
18.16314,73.26437,337.63,0.39,0.36,2023-12-12,818,N,VIIRS,n,2,304.43,4.06,D,0
25.71547,90.80296,345.42,0.39,0.36,2023-03-08,711,N,VIIRS,n,2,303.67,5.12,D,0
23.80252,84.84282,304.5,0.44,0.63,2023-02-27,2048,N,VIIRS,n,2,285.52,0.73,N,2
22.31464,69.85989,343.19,0.45,0.47,2023-10-23,857,N,VIIRS,n,2,306.93,2.26,D,0
19.48093,83.84352,304.47,0.54,0.51,2023-03-03,1934,N,VIIRS,n,2,292.71,1.43,N,0
25.81975,83.1596,341.13,0.43,0.46,2023-04-17,803,N,VIIRS,n,2,310.99,5.48,D,0
18.47389,73.68923,307.01,0.59,0.7,2023-02-14,1953,N,VIIRS,n,2,289.73,1.23,N,0
23.65282,84.13273,355.39,0.41,0.37,2023-05-20,743,N,VIIRS,n,2,319.7,37.88,D,0
18.68768,84.11373,336.85,0.39,0.36,2023-04-18,742,N,VIIRS,n,2,308.36,2.99,D,0
13.41786,76.28086,304.81,0.71,0.75,2023-02-15,1936,N,VIIRS,n,2,291.45,2.6,N,0
9.73657,78.74024,337.88,0.44,0.39,2023-03-15,817,N,VIIRS,n,2,305.63,3.88,D,0
23.62575,85.47732,302.54,0.39,0.44,2023-03-08,1939,N,VIIRS,n,2,286.46,0.75,N,0
25.22313,92.95569,338.49,0.54,0.42,2023-03-13,718,N,VIIRS,n,2,298.63,6.21,D,0
25.9219,93.54564,341.5,0.39,0.44,2023-06-01,718,N,VIIRS,n,2,289.3,3.92,D,0
22.69592,70.96934,354.68,0.47,0.4,2023-05-13,814,N,VIIRS,n,2,326.01,37.74,D,0
21.18473,81.89857,334.54,0.5,0.66,2023-02-10,658,N,VIIRS,n,2,302.11,3.98,D,0
21.92436,82.7174,326.53,0.54,0.68,2023-12-22,651,N,VIIRS,n,2,293.83,2.24,D,0
25.66162,93.52737,346.81,0.42,0.38,2023-03-03,705,N,VIIRS,n,2,300.37,8.53,D,0
20.95962,85.17333,312.74,0.58,0.52,2023-04-15,1928,N,VIIRS,n,2,273.62,2.17,N,2
20.58808,82.42026,344.5,0.48,0.4,2023-03-07,729,N,VIIRS,n,2,302.64,8.34,D,0
25.69153,84.63363,346.71,0.46,0.39,2023-06-17,718,N,VIIRS,n,2,305.66,10.96,D,0
31.71808,75.21793,345.87,0.51,0.41,2023-05-18,823,N,VIIRS,n,2,309.45,4.51,D,0
